"DateTime" "Latitude" "Longitude" "Depth" "Magnitude" "MagType" "NbStations" "Gap" "Distance" "RMS" "Source" "EventID"
"219" "2010/04/05 03:32:07.26" 32.2095 -115.2652 10 4.4 "ML" 11 NA NA 0.35 "CI" 14609924
"220" "2010/04/05 04:10:13.84" 32.39 -115.5833 15 4.29 "ML" 26 NA NA 0.2 "CI" 14610172
"221" "2010/04/05 04:55:23.17" 31.922 -114.977 10 4 "Mb" 57 NA NA 1.4 "NEI" 201004054108
"222" "2010/04/05 05:41:37.78" 32.6298 -115.7782 0.07 3.96 "ML" 47 NA NA 0.25 "CI" 14610748
"223" "2010/04/05 06:17:00.52" 32.63 -115.8 7.13 4.19 "ML" 41 NA NA 0.2 "CI" 14610940
"224" "2010/04/05 07:15:34.59" 32.279 -115.3505 10 4.13 "ML" 12 NA NA 0.19 "CI" 14611332
"225" "2010/04/05 10:05:37.08" 32.634 -115.8093 10.09 4 "ML" 42 NA NA 0.23 "CI" 14612172
"226" "2010/04/05 10:09:24.92" 32.2417 -115.1888 15 4.07 "ML" 8 NA NA 0.28 "CI" 14612188
"227" "2010/04/05 11:14:14.89" 32.6638 -115.8088 13.68 4.93 "Mw" 41 NA NA 0.29 "CI" 14612516
"228" "2010/04/05 13:33:05.36" 32.6402 -115.8018 0.01 4.73 "Mw" 46 NA NA 0.23 "CI" 14613212
"229" "2010/04/05 13:59:26.32" 32.288 -115.4468 10 3.98 "ML" 15 NA NA 0.2 "CI" 10176870
"230" "2010/04/05 14:07:04.55" 32.1953 -115.3335 10 4.08 "ML" 11 NA NA 0.15 "CI" 14613348
"231" "2010/04/05 14:11:46.20" 32.6953 -115.781 4.5 4.04 "ML" 11 NA NA 0.16 "CI" 10177010
"232" "2010/04/05 16:16:33.39" 31.91 -114.915 10 4 "ML" 27 NA NA 0 "PAS" 201004054235
"233" "2010/04/05 16:25:47.11" 32.078 -115.2682 10 4.26 "ML" 9 NA NA 0.18 "CI" 14613932
"234" "2010/04/06 00:56:40.71" 32.0913 -115.2193 10 4.11 "ML" 9 NA NA 0.1 "CI" 14616212
"235" "2010/04/06 01:04:35.54" 32.6405 -115.807 0.4 3.96 "ML" 43 NA NA 0.21 "CI" 30605759
"236" "2010/04/06 01:23:00.82" 32.2152 -115.0715 10 4.51 "ML" 8 NA NA 0.4 "CI" 14616380
"237" "2010/04/06 01:58:14.55" 32.2787 -115.3513 10 4.46 "ML" 17 NA NA 0.23 "CI" 14616484
"238" "2010/04/06 02:33:25.70" 31.933 -115.017 12 4.1 "Mb" 50 NA NA 0 "ECX" 201004064033
"239" "2010/04/06 04:12:21.26" 32.5937 -115.7738 4.01 4.56 "ML" 48 NA NA 0.23 "CI" 14617100
"240" "2010/04/06 08:12:26.50" 31.97 -114.985 8 4.9 "Mw" 111 NA NA 0 "ECX" 201004064065
"241" "2010/04/06 10:06:37.75" 32.6652 -115.8107 1.76 4.51 "ML" 48 NA NA 0.23 "CI" 14618772
"242" "2010/04/06 11:12:33.58" 32.0755 -115.1212 10 3.99 "ML" 8 NA NA 0.19 "CI" 14619076
"243" "2010/04/06 16:23:57.55" 32.1443 -115.307 10 4.24 "ML" 9 NA NA 0.22 "CI" 14620452
"244" "2010/04/06 17:19:35.82" 32.1523 -115.2947 10 3.98 "ML" 11 NA NA 0.17 "CI" 14620652
"245" "2010/04/06 17:31:16.94" 32.055 -115.0818 10 4.28 "ML" 7 NA NA 0.2 "CI" 14620676
"246" "2010/04/06 20:14:25.00" 31.81 -115.02 6 4.6 "Mb" 14 NA NA 0 "ECX" 201004064139
"247" "2010/04/06 22:09:10.43" 32.6332 -115.753 1.07 4.23 "ML" 44 NA NA 0.23 "CI" 14622036
"248" "2010/04/07 04:23:42.90" 31.852 -114.93 10 4.4 "ML" 58 NA NA 0 "PAS" 201004074024
"249" "2010/04/07 05:21:25.94" 32.7335 -115.9045 1.94 4.27 "ML" 59 NA NA 0.22 "CI" 14623804
"250" "2010/04/07 05:21:41.57" 32.7117 -115.8923 7.31 4.28 "ML" 22 NA NA 0.21 "CI" 30461759
"251" "2010/04/07 06:36:28.00" 32.03 -115.14 7.5 4.5 "ML" 38 NA NA 0 "ECX" 201004074040
"252" "2010/04/07 21:00:45.33" 32.2815 -115.2373 10 4.31 "ML" 17 NA NA 0.32 "CI" 10204370
"253" "2010/04/07 22:40:29.94" 35.9415 -120.4942 10.52 3.99 "Mw" 90 27 2 0.1 "NC" 71379106
"254" "2010/04/08 00:25:37.63" 32.2173 -115.2258 10 4.27 "ML" 23 NA NA 0.25 "CI" 10584821
"255" "2010/04/08 02:47:57.00" 32.6867 -115.7548 4.2 4.52 "ML" 54 NA NA 0.19 "CI" 10585381
"256" "2010/04/08 15:44:58.95" 32.61 -115.7612 7.77 4.42 "ML" 52 NA NA 0.18 "CI" 10588789
"257" "2010/04/08 16:44:25.01" 32.1647 -115.2683 10 5.29 "Mw" 26 NA NA 0.2 "CI" 10589037
"258" "2010/04/09 00:19:01.07" 32.2828 -115.3977 10 4.05 "ML" 28 NA NA 0.23 "CI" 10590725
"259" "2010/04/09 02:55:48.27" 32.054 -115.1633 15 3.96 "ML" 25 NA NA 0.22 "CI" 10591309
"260" "2010/04/09 05:32:14.47" 32.176 -115.3063 15 4.4 "ML" 24 NA NA 0.24 "CI" 10591725
"261" "2010/04/09 06:22:04.90" 32.127 -114.924 20 4.3 "Mc" 11 NA NA 0 "UNM" 201004094028
"262" "2010/04/09 20:53:26.56" 32.308 -115.3592 10 4.08 "ML" 37 NA NA 0.24 "CI" 10594757
"263" "2010/04/09 23:05:42.00" 32.1818 -115.245 12.84 4.7 "Mw" 27 NA NA 0.16 "CI" 10595133
"264" "2010/04/10 09:12:28.03" 32.6753 -115.7582 9.72 4.5 "Mw" 51 NA NA 0.2 "CI" 10597061
"265" "2010/04/11 16:42:04.04" 32.3327 -115.318 18.12 4.36 "Mw" 28 NA NA 0.14 "CI" 10602453
"266" "2010/04/11 19:13:49.33" 32.1232 -115.083 19.32 3.98 "Mw" 14 NA NA 0.11 "CI" 10602797
"267" "2010/04/13 15:36:32.10" 32.6762 -115.7865 4.25 3.95 "ML" 51 NA NA 0.18 "CI" 10607677
"268" "2010/04/14 22:34:54.36" 32.1902 -115.1923 15 4.37 "ML" 21 NA NA 0.22 "CI" 10610941
"269" "2010/04/15 08:36:06.63" 40.27 -125.765 29.5 4.5 "Mw" 77 NA NA 0 "NC" 201004154020
"270" "2010/04/15 09:20:37.38" 32.0252 -115.0638 18.97 4.38 "Mw" 16 NA NA 0.29 "CI" 10612165
"271" "2010/04/15 09:21:37.78" 32.0338 -115.057 9.99 4.38 "ML" 13 NA NA 0.13 "CI" 31829759
"272" "2010/04/15 10:20:46.91" 32.096 -115.0112 17.3 4.73 "Mw" 8 NA NA 0.08 "CI" 10612285
"273" "2010/04/16 15:44:29.86" 32.2963 -115.346 10 4 "Mw" 17 NA NA 0.12 "CI" 10615725
"274" "2010/04/17 16:09:54.08" 32.3097 -115.3425 9.58 4.12 "Mw" 25 NA NA 0.21 "CI" 10618341
"275" "2010/04/19 04:26:08.31" 32.6953 -115.8427 9.05 4.21 "ML" 62 NA NA 0.18 "CI" 10622405
"276" "2010/04/21 10:37:14.57" 32.5258 -115.6182 13 4.15 "ML" 44 NA NA 0.14 "CI" 10627653
"277" "2010/04/22 14:22:03.39" 32.6703 -115.8073 4.96 4.6 "ML" 45 NA NA 0.21 "CI" 10629213
"278" "2010/04/22 17:12:13.05" 32.6595 -115.8075 5.33 4.63 "ML" 51 NA NA 0.21 "CI" 10629477
"279" "2010/04/27 00:09:47.42" 32.2725 -115.3533 14.08 3.96 "ML" 30 NA NA 0.17 "CI" 14681116
"280" "2010/04/27 10:55:35.72" 32.6922 -115.8465 3.31 4.83 "ML" 54 NA NA 0.23 "CI" 14682004
"281" "2010/04/29 17:51:15.81" 32.6125 -115.7673 6.1 4.03 "Mw" 65 NA NA 0.17 "CI" 14686028
"282" "2010/05/04 11:26:32.05" 32.2637 -115.2867 14.67 4.68 "ML" 27 NA NA 0.26 "CI" 14692836
"283" "2010/05/04 13:05:34.06" 32.02 -115.054 10 4.1 "ML" 25 NA NA 1.31 "NEI" 201005044021
"284" "2010/05/06 09:01:41.10" 32.7092 -115.8763 2.95 4.23 "ML" 52 NA NA 0.23 "CI" 14695916
"285" "2010/05/08 18:33:10.75" 32.6815 -115.7972 6 4.8 "Mw" 64 NA NA 0.24 "CI" 10657533
"286" "2010/05/08 18:46:27.46" 32.6755 -115.8102 2.43 4.68 "Mw" 48 NA NA 0.18 "CI" 10657549
"287" "2010/05/08 18:53:24.13" 32.2263 -115.4347 10 3.95 "ML" 9 NA NA 0.2 "CI" 10657565
"288" "2010/05/08 19:23:06.27" 35.0082 -119.2678 17.23 4.27 "ML" 66 NA NA 0.19 "CI" 10657701
"289" "2010/05/09 03:33:43.97" 32.6727 -115.8122 6.41 4.05 "ML" 69 NA NA 0.21 "CI" 10658421
"290" "2010/05/15 08:38:54.37" 32.1808 -115.2542 19.64 4.52 "ML" 30 NA NA 0.26 "CI" 10667013
"291" "2010/05/15 08:45:29.09" 32.1743 -115.2413 19.44 4.06 "ML" 30 NA NA 0.28 "CI" 10667021
"292" "2010/05/19 00:38:59.81" 32.664 -115.8258 8.92 4.53 "Mw" 53 NA NA 0.21 "CI" 10671989
"293" "2010/05/19 14:39:26.18" 32.6565 -115.7375 13.41 4.03 "ML" 66 NA NA 0.47 "CI" 10673037
"294" "2010/05/20 09:26:25.88" 32.677 -115.8553 5.49 4.42 "ML" 39 NA NA 0.17 "CI" 14715540
"295" "2010/05/22 04:53:18.62" 32.7207 -115.9517 9.68 4.03 "ML" 56 NA NA 0.25 "CI" 14718212
"296" "2010/05/22 17:30:58.17" 32.6163 -115.7567 8.09 4.9 "Mw" 45 NA NA 0.18 "CI" 14718756
"297" "2010/05/22 17:33:17.90" 32.6223 -115.7712 4.67 4.88 "ML" 39 NA NA 0.22 "CI" 14718764
"298" "2010/05/24 05:21:07.09" 32.6597 -115.8247 11.02 4.16 "ML" 64 NA NA 0.27 "CI" 14720724
"299" "2010/05/26 03:57:29.27" 32.2035 -117.604 17.16 4.22 "ML" 19 NA NA 0.21 "CI" 14723540
"300" "2010/05/27 20:28:28.17" 32.2803 -115.2827 10 4.5 "ML" 21 NA NA 0.27 "CI" 14725676
"301" "2010/06/02 09:30:47.52" 32.041 -115.2192 10 3.97 "ML" 19 NA NA 0.21 "CI" 14731660
"302" "2010/06/02 16:07:48.02" 32.0515 -115.194 10 4.3 "ML" 19 NA NA 0.2 "CI" 14732212
"303" "2010/06/03 18:10:03.79" 32.706 -115.8942 7.06 4.1 "ML" 50 NA NA 0.24 "CI" 14733516
"304" "2010/06/05 09:05:26.14" 40.395 -125.464 26.2 4.2 "Mw" 86 NA NA 0 "NC" 201006054015
"305" "2010/06/07 06:52:41.66" 32.0403 -115.0585 10 3.98 "ML" 19 NA NA 0.28 "CI" 14737396
"306" "2010/06/10 22:07:12.75" 32.012 -115.0965 10 4.14 "ML" 19 NA NA 0.29 "CI" 10699845
"307" "2010/06/11 16:59:42.55" 32.324 -115.3155 10 3.97 "ML" 26 NA NA 0.37 "CI" 10700293
"308" "2010/06/11 20:51:11.66" 32.3802 -115.1778 15 4.26 "ML" 22 NA NA 0.32 "CI" 10700429
"309" "2010/06/12 15:29:25.44" 37.4531 -117.5215 5.3 4.39 "ML" 29 96 53 0.13 "NN" 312414
"310" "2010/06/13 03:08:57.09" 33.3833 -116.4158 12.48 4.9 "ML" 125 NA NA 0.26 "CI" 10701405
"311" "2010/06/13 03:09:20.36" 33.392 -116.3947 5.57 4.23 "ML" 44 NA NA 0.32 "CI" 10701413
"312" "2010/06/14 07:02:26.83" 32.172 -115.3127 10 4.7 "ML" 26 NA NA 0.24 "CI" 10703133
"313" "2010/06/15 04:26:58.24" 32.705 -115.9113 8.99 5.72 "Mw" 52 NA NA 0.2 "CI" 14745580
"314" "2010/06/15 04:36:07.55" 32.6997 -115.9115 7.58 4.1 "ML" 43 NA NA 0.21 "CI" 14745636
"315" "2010/06/15 04:59:45.53" 32.6995 -115.95 10.69 4.61 "ML" 71 NA NA 0.33 "CI" 14745932
"316" "2010/06/15 05:34:16.83" 32.7088 -115.9563 5.52 4.35 "ML" 68 NA NA 0.28 "CI" 14746172
"317" "2010/06/15 08:14:47.02" 32.688 -115.9108 3.77 4.15 "ML" 67 NA NA 0.3 "CI" 14747396
"318" "2010/06/15 08:16:51.39" 32.683 -115.9148 5.6 3.97 "ML" 44 NA NA 0.27 "CI" 14747404
"319" "2010/06/16 22:32:07.00" 31.248 -115.634 7.8 4.7 "ML" 85 NA NA 0 "ECX" 201006164098
"320" "2010/06/17 06:57:47.66" 31.285 -115.63 6 4.8 "ML" 80 NA NA 0 "PAS" 201006174013
"321" "2010/06/17 09:05:38.19" 32.0748 -115.004 10 4.13 "ML" 9 NA NA 0.4 "CI" 10160722
"322" "2010/06/24 17:07:36.28" 32.72 -115.963 1.17 3.96 "ML" 58 NA NA 0.24 "CI" 10723181
"323" "2010/06/25 06:37:52.80" 32.6188 -115.7947 6.44 4.17 "ML" 50 NA NA 0.31 "CI" 10724149
"324" "2010/06/25 23:23:15.70" 31.256 -115.65 8.3 4.4 "ML" 61 NA NA 0 "ECX" 201006254044
"325" "2010/07/05 09:30:39.00" 31.919 -115.067 12 4.5 "ML" 64 NA NA 0 "ECX" 201007054013
"326" "2010/07/06 16:38:05.23" 32.218 -115.3462 1.51 4.27 "ML" 16 NA NA 0.23 "CI" 14776012
"327" "2010/07/07 23:53:33.53" 33.4205 -116.4887 13.97 5.43 "Mw" 144 NA NA 0.27 "CI" 10736069
"328" "2010/07/15 15:31:43.54" 38.8187 -122.8077 2.93 3.95 "Mw" 75 17 1 0.07 "NC" 71425345
"329" "2010/07/20 21:48:30.30" 40.0581 -119.636 12.72 4.22 "ML" 36 192 16 0.11 "NN" 314044
"330" "2010/07/24 02:29:41.03" 32.726 -115.9793 3.54 3.96 "ML" 80 NA NA 0.28 "CI" 10760117
"331" "2010/07/24 18:05:25.13" 32.246 -115.3562 14.01 3.97 "ML" 24 NA NA 0.32 "CI" 10760733
"332" "2010/07/26 00:11:16.52" 32.2947 -115.3798 8.57 3.95 "ML" 18 NA NA 0.31 "CI" 10762117
"333" "2010/07/30 11:13:46.79" 38.622 -118.2112 11.06 4.14 "ML" 19 189 27 0.1 "NN" 314505
"334" "2010/08/06 17:39:31.67" 33.979 -116.4432 7.66 4.05 "ML" 122 NA NA 0.18 "CI" 10771621
"335" "2010/08/16 12:05:17.11" 40.7712 -125.1472 23.27 4.37 "Mw" 73 230 76 0.18 "NC" 71442000
"336" "2010/08/24 05:42:16.86" 33.5152 -119.033 16.9 3.97 "ML" 43 NA NA 0.39 "CI" 10785197
"337" "2010/08/24 21:43:39.96" 32.3633 -115.411 10 4.22 "ML" 21 NA NA 0.3 "CI" 10785477
"338" "2010/08/29 15:53:43.42" 32.1803 -115.293 10 4.28 "ML" 15 NA NA 0.22 "CI" 10788765
"339" "2010/09/14 10:52:18.00" 32.0485 -115.1982 10 4.96 "Mw" 14 NA NA 0.21 "CI" 10798005
"340" "2010/09/15 06:09:53.38" 32.1647 -115.2467 13.79 4.79 "ML" 12 NA NA 0.2 "CI" 10798845
"341" "2010/09/20 00:30:02.40" 32.0262 -115.1083 10 4.75 "Mw" 9 NA NA 0.22 "CI" 14844244
"342" "2010/09/22 07:18:23.60" 31.187 -115.653 5 4.7 "ML" 89 NA NA 0 "ECX" 201009224011
"343" "2010/09/25 16:47:38.50" 31.244 -115.652 7 4.2 "ML" 23 NA NA 0 "ECX" 201009254033
"344" "2010/09/25 16:49:26.30" 31.23 -115.648 11.4 4.4 "ML" 59 NA NA 0 "ECX" 201009254034
"345" "2010/09/30 08:37:35.97" 37.1398 -117.3805 6.52 4.35 "ML" 23 144 21 0.17 "NN" 429638
"346" "2010/10/05 15:15:27.67" 40.9512 -124.8037 23.99 4.39 "Mw" 97 219 66 0.27 "NC" 71464510
"347" "2010/10/05 21:22:46.46" 37.1392 -117.3779 6.55 4.13 "ML" 24 144 21 0.13 "NN" 318065
"348" "2010/10/08 11:45:20.20" 31.248 -115.637 5 4.5 "ML" 83 NA NA 0 "ECX" 201010084093
"349" "2010/10/12 03:00:34.23" 32.1582 -115.2898 5.58 4.27 "ML" 15 NA NA 0.19 "CI" 14858988
"350" "2010/10/20 23:01:54.80" 31.399 -116.024 8 4.3 "Mw" 126 NA NA 0 "ECX" 201010204043
"351" "2010/10/31 01:02:05.33" 38.6338 -119.5441 11.36 4.36 "ML" 33 113 17 0.12 "NN" 320179
"352" "2010/11/02 13:51:35.70" 31.237 -115.662 5 4.1 "ML" 28 NA NA 0 "ECX" 201011024023
"353" "2010/11/04 19:39:59.55" 32.8645 -115.9973 13.45 4.57 "ML" 87 NA NA 0.25 "CI" 10832573
"354" "2010/11/07 06:37:46.40" 31.256 -115.65 9 4 "Mc" 20 NA NA 0 "ECX" 201011074014
"355" "2010/12/08 20:18:56.15" 40.3537 -125.2775 20.2 3.95 "Mw" 18 300 83 0.13 "NC" 71494255
"356" "2010/12/09 09:02:28.36" 32.6173 -115.7707 4.13 4.01 "ML" 45 NA NA 0.2 "CI" 14894372
"357" "2010/12/11 12:52:26.31" 32.1633 -115.2638 13.05 4.87 "ML" 15 NA NA 0.18 "CI" 14895612
"358" "2010/12/15 19:16:47.91" 33.0327 -115.5432 13.23 4.37 "ML" 45 NA NA 0.24 "CI" 14898996
"359" "2010/12/18 07:04:42.87" 32.6697 -115.8303 9.97 4.15 "ML" 47 NA NA 0.19 "CI" 10859133
"360" "2010/12/23 12:37:35.02" 32.4533 -115.5637 15 4.31 "ML" 27 NA NA 0.24 "CI" 10861221
"361" "2011/01/08 00:10:16.74" 37.2872 -121.6582 10.07 4.1 "Mw" 223 55 6 0.18 "NC" 71506865
"362" "2011/01/12 08:51:03.68" 36.7712 -121.4963 8.04 4.5 "Mw" 105 35 2 0.19 "NC" 71508850
"363" "2011/01/22 17:29:25.69" 38.5374 -118.3814 8.83 4.21 "ML" 18 187 16 0.13 "NN" 326023
"364" "2011/01/23 05:29:59.80" 31.217 -115.7 16 4.5 "ML" 155 NA NA 0 "ECX" 201101234009
"365" "2011/01/23 05:55:29.60" 31.226 -115.69 5 4.1 "ML" 29 NA NA 0 "ECX" 201101234011
"366" "2011/01/23 06:47:24.55" 32.2165 -115.3213 1.87 4.15 "ML" 15 NA NA 0.2 "CI" 14920876
"367" "2011/01/26 00:11:28.00" 31.236 -115.653 5 4.5 "Mb" 55 NA NA 0 "ECX" 201101264001
"368" "2011/02/06 23:56:00.96" 32.6472 -115.9195 15.04 3.95 "ML" 71 NA NA 0.41 "CI" 14930844
"369" "2011/02/13 23:25:09.54" 32.1707 -115.2835 13.46 4.08 "ML" 15 NA NA 0.19 "CI" 10892285
"370" "2011/02/18 17:47:35.77" 32.047 -115.0622 15 5.07 "Mw" 12 NA NA 0.26 "CI" 14937372
"371" "2011/02/20 19:34:39.98" 32.0468 -115.2518 10 4.5 "Mw" 9 NA NA 0.18 "CI" 14937988
"372" "2011/02/23 04:49:41.51" 39.4993 -122.9488 12.75 4.29 "Mw" 60 48 2 0.13 "NC" 71527390
"373" "2011/02/23 04:50:14.36" 39.4938 -122.9565 11.26 4.21 "Mw" 41 69 2 0.1 "NC" 71048354
"374" "2011/03/01 02:19:47.01" 38.8153 -122.82 2.96 4.43 "Mw" 88 24 1 0.08 "NC" 71530230
"375" "2011/03/06 13:46:37.91" 40.4038 -125.363 24.73 4.54 "Mw" 84 241 91 0.35 "NC" 71538646
"376" "2011/03/28 04:32:55.17" 32.3433 -115.1757 15 3.96 "ML" 17 NA NA 0.22 "CI" 14958300
"377" "2011/03/31 20:22:55.70" 32.3392 -115.2282 10.69 4.35 "ML" 15 NA NA 0.29 "CI" 14960652
"378" "2011/04/07 13:40:57.80" 31.235 -115.617 5 4.1 "Mb" 134 NA NA 0 "ECX" 201104072037
"379" "2011/04/09 08:58:49.22" 32.6055 -115.7237 9.38 4.13 "ML" 43 NA NA 0.36 "CI" 10922333
"380" "2011/04/11 00:22:21.11" 38.376 -118.7411 11.5 4.23 "ML" 24 73 34 0.13 "NN" 332476
"381" "2011/04/11 13:00:12.60" 31.217 -115.592 5 4.1 "ML" 15 NA NA 0 "ECX" 201104112069
"382" "2011/04/13 22:10:08.46" 38.3731 -118.7439 11.82 4.24 "ML" 20 78 34 0.11 "NN" 423257
"383" "2011/04/13 22:16:08.68" 38.384 -118.7421 16.46 4.27 "ML" 20 76 33 0.13 "NN" 332883
"384" "2011/04/15 13:33:55.87" 38.3946 -118.7333 12.5 3.98 "ML" 22 76 32 0.08 "NN" 333159
"385" "2011/04/16 09:46:32.04" 38.2835 -118.2052 14.77 4.05 "ML" 16 219 47 0.1 "NN" 423604
"386" "2011/04/17 00:45:37.30" 38.3925 -118.7398 10.18 4.38 "ML" 20 121 32 0.12 "NN" 424006
"387" "2011/04/17 00:55:46.22" 38.3677 -118.7308 14.24 4.01 "ML" 14 131 34 0.11 "NN" 333406
"388" "2011/04/21 04:11:16.22" 32.3875 -115.551 10 3.96 "ML" 50 NA NA 0.33 "CI" 10930061
"389" "2011/04/27 19:19:20.56" 38.4165 -118.7148 0 4.2 "ML" 32 57 6 0.15 "NN" 424319
"390" "2011/05/03 21:41:49.82" 36.3953 -117.8703 2.24 4.45 "ML" 44 NA NA 0.18 "CI" 14978940
"391" "2011/05/12 16:23:49.00" 38.4122 -118.7392 3.57 4.3 "ML" 33 62 4 0.15 "NN" 336893
"392" "2011/05/27 19:45:48.44" 38.437 -118.73 2.64 4.12 "ML" 28 76 4 0.13 "NN" 338685
"393" "2011/06/09 15:22:12.37" 32.663 -115.7365 15.08 4.42 "ML" 64 NA NA 0.44 "CI" 14998780
"394" "2011/06/15 12:29:07.10" 31.244 -115.672 12 4.2 "ML" 57 NA NA 0 "ECX" 201106152036
"395" "2011/07/11 01:58:54.04" 32.8012 -116.1498 8.9 4.11 "ML" 64 NA NA 0.28 "CI" 15014900
"396" "2011/07/15 10:38:00.20" 32.108 -115.126 12.8 4.1 "ML" 58 NA NA 0 "ECX" 201107152042
"397" "2011/07/18 20:40:34.70" 31.881 -114.75 0 4.3 "ML" 24 NA NA 0 "ECX" 201107182040
"398" "2011/08/09 23:30:39.47" 32.0912 -116.3697 11.3 4.11 "ML" 43 NA NA 0.27 "CI" 10990213
"399" "2011/08/14 19:27:06.24" 41.027 -125.1662 21 4.1 "Mw" 89 230 93 0.25 "NC" 71619485
"400" "2011/08/17 21:04:38.76" 38.4442 -118.7262 3.71 3.99 "ML" 25 97 4 0.11 "NN" 345424
"401" "2011/08/24 11:59:51.29" 37.5457 -118.8722 9.95 4.23 "Mw" 53 70 6 0.04 "NC" 71625245
"402" "2011/08/27 07:18:21.15" 36.5843 -121.1808 7.84 4.64 "Mw" 98 31 9 0.08 "NC" 71627835
"403" "2011/09/01 20:47:07.95" 34.3392 -118.4748 7.28 4.24 "ML" 163 NA NA 0.43 "CI" 11001205
"404" "2011/09/13 20:18:09.55" 32.1048 -115.1752 26.73 4.03 "ML" 20 NA NA 0.21 "CI" 11005933
"405" "2011/09/14 14:44:51.02" 33.953 -117.0758 16.9 4.14 "ML" 144 NA NA 0.2 "CI" 11006189
"406" "2011/10/01 07:07:00.90" 38.8965 -118.7674 10.12 4.82 "ML" 31 103 37 0.12 "NN" 349954
"407" "2011/10/07 22:10:10.06" 36.9438 -117.5422 7.43 4.04 "ML" 30 74 17 0.17 "NN" 427231
"408" "2011/10/13 15:57:14.40" 31.772 -116.03 6 4.3 "ML" 37 NA NA 0 "ECX" 201110132028
"409" "2011/10/15 11:42:29.99" 37.8985 -118.5738 8.2 4.3 "ML" 22 66 2 0.15 "NN" 351304
"410" "2011/10/17 20:05:57.82" 34.6938 -116.2935 1.11 4.01 "ML" 71 NA NA 0.2 "CI" 15064556
"411" "2011/10/20 21:41:04.26" 37.857 -122.2527 8.07 3.95 "Mw" 325 14 1 0.17 "NC" 71667366
"412" "2011/10/27 06:37:08.57" 39.6086 -120.473 15.64 5.06 "ML" 37 120 2 0.13 "NN" 352789
"413" "2011/10/30 13:25:19.16" 39.6154 -120.4715 15.13 4.05 "ML" 23 146 2 0.09 "NN" 353251
"414" "2011/11/01 15:38:22.83" 35.6807 -117.6197 6.95 4.1 "ML" 55 NA NA 0.17 "CI" 15071220
"415" "2011/12/08 05:19:12.10" 40.415 -125.587 14 4 "Mw" 69 NA NA 0 "NC" 201112082013
"416" "2011/12/30 15:34:29.36" 32.1413 -115.2975 10 4.31 "ML" 12 NA NA 0.27 "CI" 11047933
"417" "2012/01/03 14:18:56.11" 33.1947 -119.4492 18.37 4.14 "ML" 20 NA NA 0.29 "CI" 11049285
"418" "2012/01/17 09:55:00.52" 40.528 -124.7825 24 4.28 "Mw" 72 225 38 0.17 "NC" 71718846
"419" "2012/01/18 13:31:42.42" 32.4612 -115.26 1.56 4.19 "ML" 32 NA NA 0.39 "CI" 15098716
"420" "2012/02/13 04:47:12.81" 38.7927 -122.7432 1.41 4.16 "Mw" 91 34 1 0.07 "NC" 71729135
"421" "2012/02/13 21:07:02.77" 41.1432 -123.7903 28.24 5.6 "Mw" 47 72 20 0.27 "NC" 71734741
"422" "2012/02/14 10:09:28.44" 32.1992 -115.2085 10 4.87 "Mw" 18 NA NA 0.31 "CI" 11066877
"423" "2012/02/25 05:17:15.50" 40.2795 -124.3138 19.82 4.28 "Mw" 24 183 4 0.17 "NC" 71741671
"424" "2012/02/29 01:27:29.17" 32.2033 -115.2825 10 4.23 "Mw" 37 NA NA 0.46 "CI" 15115905
"425" "2012/03/05 13:33:20.45" 37.9268 -122.3103 8.12 3.99 "Mw" 281 13 0 0.19 "NC" 71746766
"426" "2012/04/17 20:31:35.11" 40.9737 -124.4222 19.75 4.15 "Mw" 68 188 37 0.14 "NC" 71766345
"427" "2012/04/28 21:25:08.42" 32.1745 -115.2803 10 4.15 "ML" 19 NA NA 0.25 "CI" 15141665
"428" "2012/05/05 09:23:23.06" 38.7957 -122.7608 2.76 4.25 "Mw" 98 34 1 0.07 "NC" 71776130
"429" "2012/05/15 10:19:33.41" 40.3913 -125.4233 24.44 4.08 "Mw" 74 250 93 0.25 "NC" 71785981
"430" "2012/05/22 15:06:24.53" 32.6768 -115.7032 8.86 4.03 "Mw" 65 NA NA 0.22 "CI" 15153497
"431" "2012/05/30 05:14:00.81" 33.6918 -119.058 16.42 3.98 "ML" 32 NA NA 0.15 "CI" 15156505
"432" "2012/06/10 22:45:42.91" 32.105 -115.735 11.27 4.02 "ML" 44 NA NA 0.26 "CI" 15162881
"433" "2012/06/14 03:17:15.72" 33.9085 -117.7917 9.76 3.99 "ML" 224 NA NA 0.27 "CI" 15164105
"434" "2012/06/23 03:51:57.30" 39.3178 -119.9904 6.4 4.21 "ML" 39 42 5 0.13 "NN" 380267
"435" "2012/06/30 01:53:55.96" 40.7353 -125.1488 23.93 3.97 "Mw" 77 231 74 0.18 "NC" 71804195
"436" "2012/07/01 03:25:20.45" 32.2072 -115.3432 3.18 4.64 "Mw" 12 NA NA 0.24 "CI" 11129826
"437" "2012/07/01 06:36:06.35" 32.2132 -115.2887 10 4.65 "Mw" 16 NA NA 0.22 "CI" 11129914
"438" "2012/07/01 07:54:20.47" 32.1863 -115.267 10 4.08 "Mw" 15 NA NA 0.2 "CI" 11129994
"439" "2012/07/08 12:05:48.51" 39.4795 -123.8042 8.08 4.42 "Mw" 45 173 23 0.26 "NC" 71812891
"440" "2012/07/12 10:39:07.52" 40.7467 -123.6788 30.44 3.99 "Mw" 31 86 15 0.1 "NC" 71815561
